MQ8,MQ5,Caption,image_path_uuid,Gas
548,384,"Thermal image shows a dark, cool vertical element against a warmer background.  Red/yellow areas indicate higher temperatures (up to 34°C), while blue/purple show lower temperatures (down to 25°C).  The location is unavailable.",41a0d887708348e2bf818e4e10c84391.png,Perfume
714,504,"Thermal image shows a mostly uniform temperature between 29-30°C.  Minor variations are present, but no significant heat signatures are detected. Location is unavailable.",258737bf3bf145a196b35d1326721608.png,NoGas
600,299,"Thermal image shows a mostly cool area (blue), with a warmer vertical streak (yellow-red) on the left.  A darker, cooler area (dark blue) is present on the lower right.  Coordinates are 18°32'18""N 73°43'32""E. Temperature range is 100-105°F.",b5e72829d74247bcab5af5a9cd90be2f.png,Smoke
251,359,"The thermal image shows a mostly uniform temperature field, predominantly green and yellow, indicating a relatively consistent temperature range across the scene.  Minor variations in color suggest slight temperature differences, but no significant hot or cold spots are apparent.  The temperature scale indicates a range around 73°F.",fa4e9ced2c7f497ba0222f7d60b18ebc.png,Mixture
233,360,"The thermal image shows a mostly uniform temperature distribution, predominantly in the yellow-green range (approximately 70-73°F).  Minor variations in temperature are present, but no significant hot or cold spots are discernible.",a05c04c2b01a405daf9ffe6066e85511.png,Mixture
595,445,"The thermal image shows a temperature range of 28-31°C.  Hottest areas (red/yellow) are at the top, suggesting heat loss or a heat source. Cooler areas (blue/green) dominate the lower portion of the image.  The overall image suggests a possible heat signature analysis of a building or equipment.",28a90a7ef5424c75bc32cbefc8a55974.png,NoGas
592,358,"Thermal image shows a mostly uniform area with temperatures between 106°F and 108°F.  Slight variations in color suggest minor temperature differences across the scene.  Coordinates: 18°32'18""N, 73°43'32""E.",835aff24165e4828b1e3a118cf61a5a0.png,Smoke
310,390,"The thermal image shows a mostly uniform temperature field, predominantly in the green-yellow range (42-73°F).  Minor variations suggest subtle temperature differences across the area.  No distinct hot or cold spots are apparent.",168ff26d9b894083a2a74d2444e1cdf7.png,Mixture
275,379,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (approximately 72-73°F). Minor variations suggest minimal temperature differences across the observed area.  No significant hot or cold spots are apparent.",d70c876a0192493ba7d329be33f6dd0e.png,Mixture
520,484,"The thermal image shows a mostly uniform temperature distribution ranging from 72°F to 74°F.  Minor temperature variations are present, but no significant hot or cold spots are discernible.",4ab46e2826cb4d47b37ab1330d496310.png,Mixture
281,380,"The thermal image shows a mostly uniform temperature range between 47°F and 72°F, predominantly green and yellow.  There's little temperature variation across the scene.",54f0109513a74ee1886148604c5b44f1.png,Mixture
565,355,"Thermal image shows a mostly uniform temperature around 87°F, with a slight temperature gradient.  Coordinates are 18°32'18""N, 73°43'32""E.",697a02c145244585b11a1f538e8375cd.png,Smoke
626,406,"Thermal image shows a mostly uniform surface temperature between 25-30°C. A cooler, dark blue vertical element is present on the right, indicating a lower temperature.  Several small, hotter spots are scattered across the surface.",3c457ec57ce64e939bab2ec5234387c6.png,NoGas
567,343,"The thermal image shows a mostly uniform temperature range between 89°F and 91°F.  Slight variations in color suggest minor temperature differences across the area, but no significant heat sources or anomalies are present.  The location is 18°32'18""N 73°43'32""E.",163dae52932a4ee9af29d1e18cfc2bd7.png,Smoke
746,501,The thermal image shows a surface with varying temperatures between 27°C and 32°C.  Several components exhibit warmer temperatures (reds and oranges) against a cooler background (greens and blues). Location is unavailable.,d16f4073e32847ba9a2ced20eefe3305.png,Perfume
585,327,"Thermal image shows a temperature gradient, ranging from 98°F (red) to 10°F (blue).  The location is 18°32'18""N, 73°43'32""E.  Colors indicate varying heat signatures.",bead03ad171846f3abd72ee69e11a6dc.png,Smoke
588,402,"Thermal image shows a heat signature ranging from 28-35°C.  The warmest area (red/yellow) is concentrated at the bottom center, possibly indicating a heat source or leak.  Location is unavailable.",32069bd9cc5948bfa9740bb65ee6c24b.png,NoGas
563,316,"Thermal image shows a localized hot spot (red/yellow) ranging from 101°F to 626°F, likely gas flaring, gradually cooling to dark blue (ambient temperature). Location coordinates provided.",53eb0bf3a1ad481d9035e9bd1a139e05.png,Smoke
562,324,"Thermal image shows a mostly green area, indicating relatively uniform temperature. A cooler, blue region is centrally located, possibly indicating a water body or significantly cooler object.  Temperature range is 88-91°F.",7db5e617f6214c80bbae560d7ec18506.png,Smoke
578,308,"Here's a summary of the thermal image:

The image shows a localized area of high temperature (yellow/red) against a much cooler background (blue).  The high-temperature area appears to be a plume or jet, possibly gas-related. The coordinates 18°32'18""N 73°43'32""E are included.  Temperatures range from 98°F to 109°F.",7e36f1a3db6a4fcf8641046fac1e1d36.png,Smoke
684,428,"The thermal image shows a mostly uniform temperature range between 87°F and 88°F.  The location is 18°32'18""N 73°43'32""E.  No significant temperature variations are apparent.",f287478fa872450ebc24c6cb12f30299.png,NoGas
754,510,"Thermal image shows a hot spot (red/orange) on the left, possibly a leak, next to a cooler (blue/green) area.  Temperature range is 30-43°C. Location unknown.",3695532500014d46ab080f0cd5ee94d9.png,Perfume
523,384,"Thermal image shows a mostly uniform temperature range (87-89°F), with a slightly cooler area in the center.  Coordinates 18°32'18""N 73°43'32""E are indicated.",93ee8d51f7724d07ba524eec73299d7d.png,Perfume
442,481,"The thermal image shows a vertical, central area of higher temperature (orange/red) against a cooler background (green/yellow).  Temperatures range from 70-72°F.  The location is unavailable.",dd9a118d5c2c465c9f31d7683cae1429.png,Mixture
556,387,"The thermal image shows a wall with varying temperatures.  A dark, cool area suggests a possible heat loss.  The overall temperature range is between 28°C and 33°C.  Location is unavailable.",ea5f1e09ccbc4317b41fbd146560753e.png,Perfume
321,428,"The thermal image shows a mostly uniform temperature field, predominantly green and yellow, indicating a relatively consistent temperature range.  There are small variations in color, suggesting minor temperature fluctuations across the surface. The overall temperature range appears to be between 70°F and 71°F.",23c94449ed054925a8b8066f057656f4.png,Mixture
615,402,"Thermal image shows a mostly uniform area with temperatures between 88-89°F.  Location data: 18°32'18""N 73°43'32""E.  No significant temperature variations are visible.",46cc42dc25b84790a54341376d42d88d.png,NoGas
644,419,"Thermal image shows varying temperatures, from 26°C to 32°C.  Hot spots (red/orange) and cooler areas (blue/green) are visible, suggesting uneven heat distribution across the surface.  The location is unavailable.",d988261f96254cdd9cfe1ba4588955db.png,NoGas
303,441,"Thermal image shows a vertical, central area of higher temperature (yellow-orange) against a cooler background (green-blue).  Temperature range is 72-74°F.  The warmer area suggests a heat source or leak.",bf5bc7bafd0443cba3c2c4bba428eeff.png,Mixture
370,390,"The thermal image shows a mostly uniform temperature field ranging from approximately 42°F to 72°F.  Minor variations in temperature are present across the image, but no significant hot or cold spots are clearly visible.",ea8bdf5c7f004a2ca660d0a32ae8a2be.png,Mixture
608,399,"Thermal image shows a mostly uniform temperature area around 89°F, located at 18°32'18""N, 73°43'32""E.  Minor temperature variations are present.",eb65af870193423a907318a6fd5dd445.png,NoGas
263,380,"The thermal image shows a temperature gradient, ranging from 68°F (blue) to 73°F (red).  The warmer area is on the right, indicating a heat source or warmer object in that region.  The image lacks spatial context.",ba00bd821e224bed8da32c7e412bc6b3.png,Mixture
568,362,"Thermal image shows a uniform area with temperatures between 89°F and 90°F.  Coordinates: 18°32'18""N, 73°43'32""E.  No significant temperature variations are detected.",373528c336a84341b7a564cdcdb6f846.png,Smoke
347,429,"The thermal image shows a mostly blue and green scene, indicating a temperature range of 72°F at the warmest point, down to a lower, unreadable temperature.  The image quality is poor, appearing pixelated and possibly corrupted. Location data is unavailable.",42a205033e8e40eab74d295f871d4643.png,Mixture
748,497,"Thermal image shows a wall (31-39°C) adjacent to a dark, cooler object.  Temperature gradient suggests heat loss through the wall. Location is unavailable.",c10223c8a93c45579af318df0b1f7b94.png,Perfume
779,512,"Thermal image shows a large area of elevated temperature (red/white) against a cooler background (blue).  Smaller, cooler areas are also visible. Temperature range is 26-33°C.  Location is unavailable.",ccd8806dceef4f4893bd301304fe2e21.png,NoGas
597,405,"Thermal image shows a dark, cool area (likely gas leak) against warmer background.  Temperature range is 18-38°C.  Location is unavailable.",ec283fd5fd464daca00bad62b955137b.png,Perfume
635,420,"The thermal image shows a predominantly green area, indicating a relatively uniform temperature.  A small section displays warmer temperatures (yellow/orange)  and a cooler area (blue) is visible.  The temperature range is 27-28°C.",531722b0d4d744f396d194a2cd8b377d.png,NoGas
730,499,"Thermal image shows a wall section with several warmer (red/orange) areas, likely indicating heat loss or potential issues, against a cooler (blue/green) background.  Temperature range is 30-43°C.  Location is unknown.",e80dbabca4794b64bf02325ec5409795.png,Perfume
299,399,Thermal image shows a hot spot (red/yellow) against a cooler blue background.  The hot spot is roughly circular and appears to be emanating heat.  Temperature range is 72-205°F.,f89f5fe770c2468d80035690b3ef45bc.png,Mixture
676,478,"The thermal image shows a uniformly bright green area, indicating a consistent temperature across the scene between 90°F.  The coordinates 18°32'18""N 73°43'32""E are given.  No significant temperature variations are visible.",4ea13177f27d42c3aa3cd2bdbe1ac06c.png,NoGas
